"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.079387792E1,-1.281188392E0,-6.733738330E-1,-4.810990806E0,5.023993287E0
1.080386792E1,-1.328172377E0,-5.906860176E-1,-4.660502186E0,4.881929174E0
1.081385792E1,-1.385850190E0,-4.652155870E-1,-4.407813592E0,4.643902126E0
1.082384792E1,-1.419671947E0,-3.995645115E-1,-4.110468643E0,4.367043931E0
1.083383792E1,-1.463918266E0,-3.638310072E-1,-3.775976332E0,4.066131694E0
1.084382792E1,-1.462177696E0,-3.451082227E-1,-3.434708269E0,3.748904399E0
1.085381792E1,-1.421828839E0,-2.826277998E-1,-3.079184108E0,3.403358708E0
1.086380692E1,-1.311717582E0,-1.686424702E-1,-2.668832361E0,2.978541500E0
1.087379692E1,-1.096561534E0,-3.007807732E-2,-2.120382829E0,2.387336430E0
1.088378692E1,-7.381796935E-1,5.873908192E-2,-1.404661413E0,1.587902146E0
1.089377692E1,-2.431626025E-1,9.132035226E-2,-5.709151196E-1,6.272252640E-1
1.090376692E1,3.481157380E-1,1.138827109E-1,4.909585387E-1,6.125309181E-1
1.091375692E1,9.481353736E-1,1.245673281E-1,1.665482315E0,1.920497083E0
1.092374692E1,1.368452238E0,1.811087340E-1,2.794618834E0,3.116946635E0
1.093373692E1,1.512506582E0,1.742400098E-1,3.632451162E0,3.938621229E0
1.094372692E1,1.385966696E0,5.814880550E-2,4.118903836E0,4.346222932E0
1.095371692E1,1.061250345E0,-1.886995894E-1,4.399633337E0,4.529749809E0
1.096370692E1,7.535309735E-1,-5.515653674E-1,4.565780801E0,4.660299089E0
1.097369692E1,4.848002511E-1,-9.027495781E-1,4.500518857E0,4.615696921E0
1.098368692E1,2.638330945E-1,-1.074402195E0,4.345496306E0,4.484114866E0
1.099367692E1,8.597131938E-2,-1.029842757E0,4.301393682E0,4.423794161E0
1.100366592E1,-2.317397743E-3,-8.120722733E-1,4.319388489E0,4.395063556E0
1.101365592E1,-8.587323233E-2,-5.681998189E-1,4.375514742E0,4.413088998E0
1.102364592E1,-7.946614578E-2,-3.945243578E-1,4.556852687E0,4.574589681E0
1.103363592E1,-8.626104891E-4,-4.163726252E-1,4.797244002E0,4.815279526E0
1.104362592E1,6.241347224E-2,-6.059555827E-1,4.842372227E0,4.880537511E0
1.105361592E1,1.302594464E-1,-8.472967775E-1,4.738756058E0,4.815671119E0
1.106360592E1,2.981040640E-1,-1.064762475E0,4.601028986E0,4.732024185E0
1.107359592E1,6.222143506E-1,-1.296570223E0,4.347965001E0,4.579633685E0
1.108358592E1,1.128513352E0,-1.457316614E0,4.066823271E0,4.465015746E0
1.109357592E1,1.786432555E0,-1.540809591E0,3.822802005E0,4.492132081E0
1.110356592E1,2.432955389E0,-1.572652942E0,3.589126217E0,4.612411106E0
1.111355642E1,3.010009208E0,-1.522395539E0,3.326714289E0,4.737601880E0
1.112354642E1,3.449717487E0,-1.344324580E0,2.983483315E0,4.754885067E0
1.113353642E1,3.712877567E0,-1.157076123E0,2.577790044E0,4.665756797E0
1.114352542E1,3.761065933E0,-1.027939781E0,2.139865751E0,4.447617629E0
1.115351542E1,3.593315455E0,-9.191999884E-1,1.603979546E0,4.040989355E0
1.116350542E1,3.172335809E0,-8.560228698E-1,9.529622501E-1,3.421202520E0
1.117349542E1,2.590061303E0,-7.750329396E-1,1.993602329E-1,2.710874050E0
1.118348542E1,1.942851129E0,-6.959831156E-1,-5.850449163E-1,2.145073556E0
1.119347542E1,1.322296657E0,-6.181331402E-1,-1.388236585E0,2.014387709E0
1.120346542E1,8.109979936E-1,-5.203100994E-1,-2.188727424E0,2.391436406E0
1.121345542E1,4.183697417E-1,-4.610259108E-1,-2.937564545E0,3.002809283E0
1.122344542E1,1.696082110E-1,-4.213822272E-1,-3.610451013E0,3.638912811E0
1.123343542E1,-9.761853442E-3,-3.694482811E-1,-4.159251963E0,4.175639378E0
1.124342542E1,-1.194956725E-1,-2.597033523E-1,-4.589615806E0,4.598510443E0
1.125341542E1,-1.557684363E-1,-1.420687754E-1,-5.004860503E0,5.009298953E0
1.126340542E1,-2.016863284E-1,-8.583420217E-3,-5.349268522E0,5.353076197E0
1.127339542E1,-1.943678071E-1,1.717249762E-1,-5.563710478E0,5.569752472E0
1.128338442E1,-2.022739736E-1,3.922513989E-1,-5.718144214E0,5.735150318E0
1.129337442E1,-2.117933869E-1,5.223256347E-1,-5.837487640E0,5.864634895E0
1.130336442E1,-1.940361969E-1,6.369379319E-1,-5.797088642E0,5.835201513E0
1.131335442E1,-1.885107974E-1,8.221743616E-1,-5.743220583E0,5.804833302E0
1.132334442E1,-2.573219275E-1,1.002596048E0,-5.632688912E0,5.727006005E0
1.133333442E1,-3.753897831E-1,1.184517691E0,-5.474084356E0,5.613341179E0
1.134332442E1,-4.752401997E-1,1.346876012E0,-5.237225345E0,5.428485751E0
1.135331442E1,-5.324339356E-1,1.478722393E0,-4.947280047E0,5.190923393E0
1.136330442E1,-5.173984053E-1,1.580642578E0,-4.623405111E0,4.913451627E0
1.137329442E1,-3.554642994E-1,1.690837596E0,-4.202052412E0,4.543405234E0
1.138328442E1,-1.722054711E-1,1.780015529E0,-3.736128727E0,4.142072896E0
1.139327442E1,3.905209154E-4,1.855609648E0,-3.227393484E0,3.722815603E0
1.140326442E1,1.425051239E-1,1.985590621E0,-2.751009130E0,3.395722170E0
1.141325442E1,2.943297594E-1,2.055248208E0,-2.244353741E0,3.057417034E0
1.142324442E1,4.165712113E-1,1.966575183E0,-1.634728884E0,2.591001360E0
1.143323342E1,5.801165906E-1,1.810276624E0,-1.018462175E0,2.156594982E0
1.144322342E1,7.627863119E-1,1.687078567E0,-3.120606369E-1,1.877620540E0
1.145321342E1,9.890296304E-1,1.696234284E0,5.513018042E-1,2.039442089E0
1.146320342E1,1.224969752E0,1.768164830E0,1.560882643E0,2.657689295E0
1.147319342E1,1.485765218E0,1.867727710E0,2.793499677E0,3.674172768E0
1.148318342E1,1.756809391E0,1.937102877E0,3.968995845E0,4.753070041E0
1.149317342E1,1.956438304E0,1.795624963E0,4.836336147E0,5.517433023E0
1.150316342E1,2.096116884E0,1.473918759E0,5.481746548E0,6.051089796E0
1.151315342E1,2.112746950E0,1.102837351E0,5.839611349E0,6.307218927E0
1.152314342E1,1.968241493E0,7.841597123E-1,5.883052652E0,6.252934475E0
1.153313342E1,1.700481994E0,6.279487149E-1,5.610344362E0,5.895924224E0
1.154312342E1,1.296237371E0,6.249404687E-1,5.178943223E0,5.375149748E0
1.155311342E1,9.215757121E-1,7.759626469E-1,4.822425621E0,4.970634636E0
1.156310342E1,6.370309757E-1,9.865974811E-1,4.567126830E0,4.715700429E0
1.157309242E1,4.127730793E-1,1.030309365E0,4.428528523E0,4.565499302E0
1.158308242E1,2.764350868E-1,9.043349044E-1,4.347182643E0,4.448846470E0
1.159307242E1,2.092668781E-1,7.079028109E-1,4.130281933E0,4.195729717E0
1.160306242E1,2.153626735E-1,4.602672346E-1,3.852698234E0,3.886066223E0
1.161305242E1,2.391774692E-1,1.383034609E-1,3.491371297E0,3.502286002E0
1.162304242E1,3.152304125E-1,-2.533174619E-1,3.022569612E0,3.049502748E0
1.163303242E1,4.389857085E-1,-6.386796713E-1,2.517825093E0,2.634400003E0
1.164302242E1,5.587589776E-1,-9.558538444E-1,2.143599783E0,2.412651694E0
1.165301242E1,6.354284001E-1,-1.132530389E0,1.855552492E0,2.264833191E0
1.166300242E1,7.400362576E-1,-1.159141067E0,1.705799451E0,2.191121504E0
1.167299242E1,8.658128630E-1,-1.129590117E0,1.695538173E0,2.213697233E0
1.168298242E1,1.018308978E0,-1.181028511E0,1.765110099E0,2.355290891E0
1.169297242E1,1.134917149E0,-1.343770995E0,1.862668553E0,2.561892184E0
1.170296242E1,1.143548005E0,-1.472289140E0,1.875633584E0,2.644492143E0
1.171295142E1,1.083143051E0,-1.547140810E0,1.790640212E0,2.602544125E0
1.172294142E1,8.754368683E-1,-1.659541544E0,1.590516917E0,2.459717852E0
1.173293142E1,5.952715503E-1,-1.762623863E0,1.310196721E0,2.275479410E0
1.174292142E1,3.155132715E-1,-1.818729066E0,9.381255251E-1,2.070604632E0
1.175291142E1,6.874425262E-2,-1.847184541E0,4.977442324E-1,1.914305572E0
1.176290142E1,-1.112687863E-1,-1.860830481E0,2.115873456E-2,1.864274259E0
1.177289142E1,-2.183079891E-1,-1.878030066E0,-5.678435773E-1,1.974107807E0
1.178288142E1,-2.956458946E-1,-1.905865443E0,-1.192030925E0,2.267303973E0
1.179287142E1,-3.940523413E-1,-1.948644550E0,-1.840870133E0,2.709482548E0
1.180286142E1,-4.530768404E-1,-1.981224943E0,-2.512015885E0,3.231215670E0
1.181285142E1,-4.867369220E-1,-1.973099360E0,-3.107080005E0,3.712678288E0
1.182284142E1,-5.198125014E-1,-1.980050530E0,-3.651856901E0,4.186509759E0
1.183283142E1,-5.124008632E-1,-1.979714023E0,-4.143329995E0,4.620498426E0
1.184282142E1,-4.726382618E-1,-1.990771985E0,-4.538822213E0,4.978701347E0
1.185281142E1,-4.365433996E-1,-1.970790879E0,-4.854020466E0,5.257004994E0
1.186280042E1,-4.178448080E-1,-1.913019512E0,-5.061949793E0,5.427483178E0
1.187279042E1,-4.159402236E-1,-1.813569776E0,-5.192743821E0,5.516033901E0
1.188278042E1,-4.449757424E-1,-1.667998956E0,-5.240852373E0,5.517858056E0
1.189277042E1,-4.662461588E-1,-1.578207359E0,-5.198555954E0,5.452807346E0
1.190276042E1,-4.689348547E-1,-1.447584069E0,-5.086070142E0,5.308814277E0
1.191275042E1,-4.750902186E-1,-1.319630619E0,-4.897881015E0,5.094739848E0
1.192274042E1,-5.146166655E-1,-1.208198183E0,-4.643810724E0,4.825924907E0
1.193273042E1,-6.283093420E-1,-1.133264361E0,-4.380410616E0,4.568047494E0
1.194272042E1,-7.015061031E-1,-1.054292451E0,-4.075143859E0,4.267369313E0
1.195271042E1,-7.547489485E-1,-9.795875466E-1,-3.787990022E0,3.984734137E0
1.196270042E1,-7.798365735E-1,-8.695207286E-1,-3.424054057E0,3.617783515E0
1.197269042E1,-8.201107331E-1,-7.196568838E-1,-2.981067830E0,3.174468940E0
1.198268042E1,-8.600064316E-1,-5.046880934E-1,-2.533967502E0,2.723107128E0
1.199267042E1,-8.400725426E-1,-3.191916087E-1,-2.053637447E0,2.241658297E0
1.200266042E1,-7.339492330E-1,-2.002159730E-1,-1.468092009E0,1.653499942E0
1.201264942E1,-5.703605112E-1,-7.439997196E-2,-8.218553960E-1,1.003141446E0
1.202263942E1,-2.875877005E-1,1.164867684E-1,-4.521359503E-2,3.135603959E-1
1.203262942E1,1.834628230E-1,3.264047340E-1,9.399159425E-1,1.011751272E0
1.204261942E1,8.341228545E-1,4.850467113E-1,2.053174932E0,2.268602775E0
1.205260942E1,1.433396239E0,6.998541185E-1,3.256536591E0,3.626217194E0
1.206259942E1,1.807267939E0,8.888104007E-1,4.089833234E0,4.558830685E0
1.207258942E1,1.800117379E0,9.185695124E-1,4.510129341E0,4.942211974E0
1.208257942E1,1.468959736E0,8.436055765E-1,4.630591339E0,4.930708795E0
1.209256942E1,9.561443049E-1,6.755199073E-1,4.510129926E0,4.659593440E0
1.210255942E1,5.158790794E-1,3.980856045E-1,4.208421784E0,4.258569864E0
1.211254942E1,2.468709067E-1,1.127847500E-1,3.843083072E0,3.852655337E0
1.212253975E1,1.302435127E-1,-4.670682773E-2,3.533250225E0,3.535958434E0
1.213252975E1,1.555087468E-1,2.853309676E-2,3.313105479E0,3.316875792E0
1.214251975E1,2.737454407E-1,2.330315705E-1,3.234009608E0,3.253929689E0
1.215250875E1,3.896464643E-1,4.560797511E-1,3.212809943E0,3.268329977E0
1.216249875E1,4.556542200E-1,6.435275978E-1,3.280080990E0,3.373526321E0
1.217248875E1,5.495586030E-1,7.150992715E-1,3.373393781E0,3.491871593E0
1.218247875E1,6.233954881E-1,6.390930694E-1,3.396393219E0,3.511772883E0
1.219246875E1,7.065534197E-1,4.525831161E-1,3.359284449E0,3.462490610E0
1.220245875E1,8.436295500E-1,1.855441394E-1,3.221018849E0,3.334831311E0
1.221244875E1,1.048240583E0,-1.287635824E-1,3.013040405E0,3.192773224E0
1.222243875E1,1.273379581E0,-3.617296641E-1,2.827639815E0,3.122161243E0
1.223242875E1,1.582054973E0,-4.719346225E-1,2.693248580E0,3.158988467E0
1.224241875E1,1.970423382E0,-5.075777873E-1,2.662013923E0,3.350600191E0
1.225240875E1,2.381197737E0,-5.129616112E-1,2.680066032E0,3.621599952E0
1.226239875E1,2.747463963E0,-4.792243463E-1,2.638727387E0,3.839413552E0
1.227238875E1,3.003567916E0,-5.236687401E-1,2.511536998E0,3.950122436E0
1.228237875E1,3.086220648E0,-5.897979717E-1,2.257162651E0,3.868772773E0
1.229236775E1,3.002320704E0,-7.196627310E-1,1.804199320E0,3.575888595E0
1.230235775E1,2.660326416E0,-8.288087587E-1,1.108843757E0,2.998965668E0
1.231234775E1,2.147656435E0,-8.511556475E-1,2.682269847E-1,2.325691255E0
1.232233775E1,1.589506226E0,-8.312954333E-1,-6.132495457E-1,1.895694370E0
1.233232775E1,1.088796578E0,-7.821336521E-1,-1.486604878E0,2.001800465E0
1.234231775E1,7.112868869E-1,-7.883923656E-1,-2.321125928E0,2.552472749E0
1.235230775E1,4.540519367E-1,-7.515666014E-1,-3.042198715E0,3.166384143E0
1.236229775E1,3.017598894E-1,-7.367202285E-1,-3.658606342E0,3.744224365E0
1.237228775E1,1.699333162E-1,-7.248277228E-1,-4.168454311E0,4.234414234E0
1.238227775E1,6.242772482E-2,-6.801858392E-1,-4.577755314E0,4.628433181E0
1.239226775E1,-3.044901006E-2,-6.015005891E-1,-4.885580227E0,4.922562773E0
1.240225775E1,-1.253878386E-1,-4.791033089E-1,-5.086434424E0,5.110486987E0
1.241224775E1,-2.069659987E-1,-3.198709090E-1,-5.195135917E0,5.209087206E0
1.242223775E1,-2.536427864E-1,-1.986907268E-1,-5.183616902E0,5.193620785E0
1.243222775E1,-3.076689394E-1,-1.662755173E-1,-5.103017128E0,5.114986953E0
1.244221675E1,-3.859130902E-1,-1.279034570E-1,-4.936987193E0,4.953698694E0
1.245220675E1,-4.257549944E-1,-7.000461996E-2,-4.723792448E0,4.743456868E0
1.246219675E1,-4.522503365E-1,-7.326853573E-3,-4.433016846E0,4.456032137E0
1.247218675E1,-4.815066607E-1,4.497649044E-2,-4.131326246E0,4.159534601E0
1.248217675E1,-4.802440276E-1,1.095893928E-1,-3.746820946E0,3.779062233E0
1.249216675E1,-4.825783092E-1,1.752483621E-1,-3.422483495E0,3.460778393E0
1.250215675E1,-4.635646257E-1,2.738229163E-1,-3.107099301E0,3.153400897E0
1.251214675E1,-4.440401879E-1,3.724774311E-1,-2.790422287E0,2.849976783E0
1.252213675E1,-4.700449486E-1,4.947606906E-1,-2.463327289E0,2.556112620E0
1.253212675E1,-5.306838640E-1,6.335681815E-1,-2.146188346E0,2.299817040E0
1.254211675E1,-5.335849600E-1,7.444641347E-1,-1.774430560E0,1.996883465E0
1.255210675E1,-4.280116542E-1,7.674252735E-1,-1.357390768E0,1.616986464E0
1.256209675E1,-2.353385894E-1,7.184720917E-1,-9.448194176E-1,1.210070300E0
1.257208675E1,2.315241583E-2,6.825815897E-1,-4.579931062E-1,8.223207077E-1
1.258207575E1,2.377385060E-1,7.173668218E-1,7.972093821E-2,7.599277480E-1
1.259206575E1,4.967825847E-1,7.761246148E-1,6.379253805E-1,1.120763644E0
1.260205575E1,8.111242935E-1,8.060128038E-1,1.247563101E0,1.692333581E0
1.261204575E1,1.254624491E0,8.219761410E-1,1.929121574E0,2.443611556E0
1.262203575E1,1.759884734E0,8.710351574E-1,2.674291322E0,3.317790017E0
1.263202575E1,2.271737860E0,9.558449274E-1,3.304959723E0,4.122764994E0
1.264201575E1,2.662132037E0,1.063361190E0,3.761672873E0,4.729467920E0
1.265200575E1,2.849920630E0,1.143705149E0,4.035633053E0,5.071138255E0
1.266199575E1,2.819213684E0,1.223430473E0,4.108046141E0,5.130379228E0
1.267198575E1,2.606155179E0,1.259645641E0,4.073474479E0,4.997193842E0
1.268197575E1,2.316591120E0,1.257869988E0,4.066197034E0,4.845904420E0
1.269196575E1,2.016717689E0,1.203987019E0,4.109353579E0,4.733235871E0
1.270195575E1,1.719350081E0,1.103846726E0,4.215640172E0,4.684684019E0
1.271194575E1,1.344522362E0,9.219997814E-1,4.380417632E0,4.673957917E0
1.272193475E1,9.228294282E-1,7.369419841E-1,4.437324489E0,4.591791183E0
1.273192475E1,5.386656057E-1,5.376220970E-1,4.363360135E0,4.429233548E0
1.274191475E1,1.950935928E-1,2.207375072E-1,4.073595516E0,4.084233953E0
1.275190475E1,-2.957105063E-2,-2.015166861E-1,3.607042086E0,3.612787848E0
1.276189475E1,-7.643597245E-2,-6.532035702E-1,3.012494275E0,3.083445981E0
1.277188475E1,1.858464405E-2,-1.047774267E0,2.279853941E0,2.509165259E0
1.278187475E1,1.782846750E-1,-1.358961622E0,1.574753408E0,2.087680630E0
1.279186475E1,3.448393238E-1,-1.487878987E0,1.070066777E0,1.864870222E0
1.280185475E1,5.165977022E-1,-1.473089039E0,6.898656124E-1,1.706686575E0
1.281184475E1,7.024389533E-1,-1.381223727E0,4.978980142E-1,1.627606187E0
1.282183475E1,9.613332702E-1,-1.236809487E0,5.730388284E-1,1.668002656E0
1.283182475E1,1.272775710E0,-1.144901197E0,7.961106902E-1,1.888001322E0
1.284181475E1,1.529096594E0,-1.137271165E0,1.110433030E0,2.205580108E0
1.285180475E1,1.540922880E0,-1.188888631E0,1.512035004E0,2.464578940E0
1.286179475E1,1.348298640E0,-1.237111203E0,1.861447070E0,2.610237258E0
1.287178375E1,9.764769740E-1,-1.306763821E0,2.071315919E0,2.636567579E0
1.288177375E1,4.484761781E-1,-1.464386336E0,2.167164647E0,2.653706998E0
1.289176375E1,-8.691082075E-2,-1.656970815E0,2.039369656E0,2.629093830E0
1.290175375E1,-5.648534574E-1,-1.892941927E0,1.667339391E0,2.585016288E0
1.291174375E1,-9.573786521E-1,-2.085327601E0,1.117287136E0,2.552155096E0
1.292173375E1,-1.265632605E0,-2.191433223E0,3.789580464E-1,2.558869802E0
1.293172375E1,-1.442453138E0,-2.219456589E0,-4.355222565E-1,2.682599158E0
1.294171375E1,-1.501619943E0,-2.182030023E0,-1.238382972E0,2.923988691E0
1.295170375E1,-1.482480252E0,-2.060569321E0,-1.919555529E0,3.182512695E0
1.296169375E1,-1.363005264E0,-1.951696504E0,-2.489992347E0,3.444846075E0
1.297168375E1,-1.208335447E0,-1.853861477E0,-2.909255835E0,3.655221805E0
1.298167375E1,-1.013366911E0,-1.766218731E0,-3.176153748E0,3.772849551E0
1.299166375E1,-8.843416661E-1,-1.657462859E0,-3.344415565E0,3.835929976E0
1.300165375E1,-7.957928941E-1,-1.480019452E0,-3.471056900E0,3.856420609E0
1.301164375E1,-6.939655338E-1,-1.289637911E0,-3.475840507E0,3.771766341E0
1.302163275E1,-6.448008290E-1,-1.134061044E0,-3.444409384E0,3.683180496E0
1.303162275E1,-6.505714461E-1,-1.030795415E0,-3.377273408E0,3.590509444E0
1.304161275E1,-7.306638287E-1,-9.802444813E-1,-3.266265188E0,3.487583283E0
1.305160275E1,-8.592632505E-1,-9.484356281E-1,-3.098284038E0,3.352197407E0
1.306159275E1,-1.040031969E0,-9.463420326E-1,-2.888404080E0,3.212492469E0
1.307158275E1,-1.172267920E0,-9.226280648E-1,-2.671311581E0,3.059633995E0
1.308157275E1,-1.220886934E0,-8.846658942E-1,-2.417790343E0,2.849369894E0
1.309156275E1,-1.228333363E0,-8.206631488E-1,-2.150096040E0,2.608678561E0
1.310155275E1,-1.224959666E0,-7.276055887E-1,-1.846287578E0,2.332105036E0
1.311154275E1,-1.136250388E0,-6.141359836E-1,-1.433965319E0,1.929892351E0
1.312153188E1,-9.370076837E-1,-5.050795645E-1,-9.318555558E-1,1.414723840E0
1.313152188E1,-6.618549643E-1,-4.463328812E-1,-5.301793224E-1,9.583084829E-1
1.314151188E1,-3.568593720E-1,-5.391583067E-1,-1.081331438E-1,6.555402870E-1
1.315150188E1,-8.553716362E-2,-5.812953892E-1,2.643216294E-1,6.442723490E-1
1.316149087E1,1.533194031E-1,-5.306172788E-1,6.191768682E-1,8.297237673E-1
1.317148088E1,3.568937244E-1,-3.798842454E-1,9.615991724E-1,1.093781577E0
1.318147088E1,5.194923663E-1,-2.506718892E-1,1.268041804E0,1.393068100E0
1.319146088E1,6.664595005E-1,-1.951575467E-1,1.547209514E0,1.695910379E0
1.320145087E1,7.963755691E-1,-2.152061874E-1,1.751819378E0,1.936336459E0
1.321144088E1,8.576058573E-1,-3.459356037E-1,1.847234827E0,2.065777276E0
1.322143088E1,7.567831948E-1,-4.839097202E-1,1.752909883E0,1.969665576E0
1.323142088E1,4.252527916E-1,-6.491075957E-1,1.456021602E0,1.649902879E0
1.324141087E1,4.390235692E-3,-7.609765255E-1,1.069331782E0,1.312469050E0
1.325140088E1,-2.950743292E-1,-8.677694875E-1,7.037328690E-1,1.155565963E0
1.326139088E1,-3.995836611E-1,-9.569643769E-1,5.771809959E-1,1.186838583E0
1.327138088E1,-3.344069409E-1,-9.389599228E-1,6.947269875E-1,1.214956512E0
1.328137087E1,-1.403305444E-1,-8.268129578E-1,9.581066304E-1,1.273295191E0
1.329136088E1,9.264167681E-2,-7.385889986E-1,1.432635078E0,1.614478075E0
1.330135088E1,3.201736486E-1,-7.441725048E-1,1.924560746E0,2.088118279E0
1.331133988E1,5.187829529E-1,-7.447431931E-1,2.406126902E0,2.571619110E0
1.332132987E1,6.507448161E-1,-7.199425203E-1,2.818605282E0,2.980993422E0
1.333131988E1,6.436935125E-1,-6.935923353E-1,2.971156799E0,3.118202109E0
1.334130988E1,4.796092393E-1,-7.000418141E-1,2.961436388E0,3.080615043E0
1.335129988E1,2.790523736E-1,-7.109544727E-1,2.818493600E0,2.920142576E0
1.336128987E1,1.111726727E-1,-7.463704732E-1,2.643810371E0,2.749392938E0
1.337127988E1,2.651624590E-2,-7.867279556E-1,2.437759169E0,2.561701340E0
1.338126988E1,-2.125609070E-3,-8.721458361E-1,2.142070736E0,2.312814285E0
1.339125988E1,3.169176266E-2,-1.037872007E0,1.832404534E0,2.106155039E0
1.340124987E1,1.633817303E-1,-1.204343114E0,1.466625527E0,1.904764123E0
1.341123988E1,3.472263765E-1,-1.257089677E0,1.072347776E0,1.688422449E0
1.342122988E1,6.073767485E-1,-1.257922905E0,7.029411560E-1,1.563778379E0
1.343121988E1,9.488415711E-1,-1.286760204E0,3.495605850E-1,1.636534372E0
1.344120987E1,1.295862126E0,-1.300137171E0,6.989644647E-2,1.836981444E0
1.345119888E1,1.674540383E0,-1.316561415E0,-1.887218088E-1,2.138465659E0
1.346118888E1,2.047365577E0,-1.290584867E0,-4.209445632E-1,2.456523851E0
1.347117888E1,2.418676343E0,-1.254285645E0,-5.602591538E-1,2.781567552E0
1.348116888E1,2.760398589E0,-1.195000725E0,-7.015156049E-1,3.088681150E0
1.349115888E1,3.050204723E0,-1.068650289E0,-8.301917714E-1,3.336911846E0
1.350114888E1,3.246732565E0,-9.087923831E-1,-9.421601039E-1,3.500691589E0
1.351113888E1,3.285425637E0,-7.681577834E-1,-1.177657884E0,3.573648848E0
1.352112888E1,3.173170499E0,-6.758673781E-1,-1.420751197E0,3.541799216E0
1.353111888E1,2.924877257E0,-6.200948811E-1,-1.664616927E0,3.422042393E0
1.354110888E1,2.619250896E0,-5.890204382E-1,-1.898775110E0,3.288277246E0
1.355109888E1,2.354759113E0,-5.894063544E-1,-2.184044389E0,3.265323908E0
1.356108887E1,2.103729959E0,-5.502422887E-1,-2.380873947E0,3.224439031E0
1.357107888E1,1.937536156E0,-4.842918357E-1,-2.437871436E0,3.151476174E0
1.358106888E1,1.910973132E0,-3.025627121E-1,-2.406691158E0,3.087964514E0
1.359105888E1,1.996619347E0,-9.872146547E-2,-2.268929588E0,3.023950433E0
1.360104788E1,2.073686818E0,1.034313977E-2,-2.125373427E0,2.969426915E0
1.361103787E1,2.077730314E0,6.883020669E-2,-1.915291740E0,2.826666465E0
1.362102788E1,1.956805801E0,8.041149437E-2,-1.646036814E0,2.558318226E0
1.363101788E1,1.819616235E0,-1.039342582E-3,-1.387539597E0,2.288289854E0
1.364100788E1,1.726509705E0,-1.729404661E-1,-1.151421427E0,2.082430183E0
1.365099788E1,1.604702555E0,-4.076222670E-1,-9.983243644E-1,1.933359185E0
1.366098788E1,1.442533829E0,-5.765144134E-1,-8.920073658E-1,1.791354197E0
1.367097788E1,1.278311562E0,-6.486839649E-1,-8.333059984E-1,1.658092344E0
1.368096788E1,1.069098186E0,-6.515648881E-1,-7.882017463E-1,1.479449129E0
1.369095788E1,8.703614120E-1,-6.704587036E-1,-7.152524686E-1,1.310965276E0
1.370094788E1,6.892219801E-1,-6.989016071E-1,-6.480404788E-1,1.176200177E0
1.371093788E1,5.313797557E-1,-7.240390795E-1,-6.078537351E-1,1.084473696E0
1.372092788E1,3.900569388E-1,-7.419181108E-1,-5.321077341E-1,9.928371162E-1
1.373091788E1,2.688954677E-1,-7.566396457E-1,-5.228106612E-1,9.581958638E-1
1.374090688E1,1.449947222E-1,-7.694441709E-1,-5.102882642E-1,9.345918436E-1
1.375089688E1,3.981500700E-2,-7.616536331E-1,-5.078616697E-1,9.163105189E-1
1.376088688E1,-2.002159730E-2,-7.192367613E-1,-4.684204459E-1,8.585569855E-1
1.377087687E1,-5.288558051E-2,-6.356797573E-1,-4.192968178E-1,7.633449154E-1
1.378086688E1,-6.835409716E-2,-4.947106969E-1,-4.410016823E-1,6.662532852E-1
1.379085688E1,-7.979139715E-2,-3.735025942E-1,-5.004690349E-1,6.295554859E-1
1.380084688E1,-8.431538790E-2,-2.137800515E-1,-5.861056012E-1,6.295480687E-1
1.381083687E1,-4.902978033E-2,-8.729103595E-2,-6.881523782E-1,6.953972533E-1
1.382082688E1,1.789876565E-2,3.023536742E-2,-7.719611049E-1,7.727603061E-1
1.383081688E1,6.317609534E-2,1.641538551E-1,-8.825255209E-1,8.998827714E-1
1.384080688E1,1.015573651E-1,2.570079321E-1,-9.874947363E-1,1.025432996E0
1.385079688E1,2.076890069E-1,3.114890715E-1,-1.078202008E0,1.141349962E0
1.386078688E1,3.473570618E-1,3.698919386E-1,-1.155578797E0,1.262077387E0
1.387077688E1,4.601614000E-1,4.684871042E-1,-1.213141712E0,1.379471455E0
1.388076688E1,5.904296172E-1,5.657941282E-1,-1.304575208E0,1.539690424E0
1.389075587E1,7.162220831E-1,5.766909993E-1,-1.337787393E0,1.623336591E0
1.390074588E1,9.624074037E-1,5.564632876E-1,-1.295977462E0,1.707465075E0
1.391073588E1,1.194960526E0,5.629152516E-1,-1.271751863E0,1.833618564E0
1.392072588E1,1.357246780E0,5.254487787E-1,-1.298767169E0,1.950643842E0
1.393071587E1,1.495922124E0,4.637226467E-1,-1.312191791E0,2.043200673E0
1.394070588E1,1.634671143E0,4.159080639E-1,-1.340659545E0,2.154645511E0
1.395069588E1,1.798944135E0,3.931071389E-1,-1.329081473E0,2.270944910E0
1.396068588E1,1.935133827E0,4.191208166E-1,-1.310605441E0,2.374466637E0
1.397067587E1,2.145696156E0,5.041121426E-1,-1.226603757E0,2.522438864E0
1.398066588E1,2.421081448E0,5.597878683E-1,-1.102959119E0,2.718734385E0
1.399065588E1,2.635862836E0,5.821075675E-1,-9.733807272E-1,2.869510786E0
1.400064588E1,2.934046276E0,6.508041653E-1,-7.456585747E-1,3.096478697E0
