"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.372421030E-1,1.429939270E-1,-2.383351326E0,1.185873032E0,2.665915538E0
8.419836650E-1,4.036626816E-1,-2.450007915E0,9.265546799E-1,2.650280348E0
8.467251760E-1,7.866481543E-1,-2.600734711E0,7.945756912E-1,2.830898600E0
8.514667380E-1,1.152657390E0,-2.715301752E0,5.963335037E-1,3.009501007E0
8.562083010E-1,1.595911980E0,-2.693465710E0,2.560644150E-1,3.141219757E0
8.609498630E-1,2.134305477E0,-2.606680393E0,-1.540307999E-1,3.372501746E0
8.656914260E-1,2.742476225E0,-2.388254642E0,-5.572805405E-1,3.679062066E0
8.704329360E-1,3.348078012E0,-2.126571178E0,-9.297671318E-1,4.073867729E0
8.751744990E-1,3.939125538E0,-1.943114400E0,-1.023778439E0,4.510047213E0
8.799160610E-1,4.356070042E0,-1.759189010E0,-8.379964828E-1,4.772036283E0
8.846576240E-1,4.506454945E0,-1.577794194E0,-4.710302353E-1,4.797857873E0
8.893991860E-1,4.502466202E0,-1.433300734E0,6.725025177E-2,4.725576736E0
8.941407490E-1,4.474114895E0,-1.236658812E0,8.266744614E-1,4.714914609E0
8.988822590E-1,4.331802368E0,-9.639625549E-1,1.856912613E0,4.810598717E0
9.036238220E-1,3.928490162E0,-6.295833588E-1,2.885832787E0,4.915021977E0
9.083653840E-1,3.302883863E0,-2.574932575E-1,3.771277428E0,5.019748801E0
9.131069470E-1,2.545726776E0,6.421542168E-2,4.569396019E0,5.231082911E0
9.178485090E-1,1.685189962E0,3.815999031E-1,5.252499580E0,5.529397394E0
9.225900720E-1,8.208078146E-1,6.074481010E-1,5.878638268E0,5.966666284E0
9.273315820E-1,8.743155003E-2,8.243284225E-1,6.448313713E0,6.501377651E0
9.320731450E-1,-3.493297100E-1,1.029154301E0,6.814268112E0,6.900394172E0
9.368147070E-1,-5.489609241E-1,1.271730900E0,6.903668404E0,7.041256635E0
9.415562700E-1,-5.466854572E-1,1.447041035E0,6.813097000E0,6.986492931E0
9.462978320E-1,-3.959887028E-1,1.524944782E0,6.469469070E0,6.658550420E0
9.510393950E-1,-1.120972633E-2,1.451944590E0,6.000161171E0,6.173346161E0
9.557809050E-1,4.252049327E-1,1.370211601E0,5.188525200E0,5.383221416E0
9.605224670E-1,7.957533598E-1,1.301865578E0,4.542777061E0,4.792170784E0
9.652640300E-1,3.557640910E-1,2.217676640E-1,1.364357948E0,1.427312718E0
9.700055920E-1,-2.437398434E-1,-1.597642899E-3,4.261902809E0,4.268867206E0
9.747471550E-1,1.712442160E0,1.119191647E0,4.975336075E0,5.379499712E0
9.794887170E-1,3.120918274E0,1.855248928E0,2.510584831E0,4.414194791E0
9.842302280E-1,3.304726124E0,1.399902821E0,3.097286224E-1,3.602342915E0
9.889717900E-1,2.727810860E0,7.928140163E-1,3.700561523E-1,2.864689810E0
9.937133530E-1,2.389762163E0,5.502674580E-1,1.836376190E-1,2.459162509E0
9.984549150E-1,2.319610834E0,5.379953384E-1,-4.490900040E-1,2.423162239E0
1.003196478E0,2.165557861E0,4.721751213E-1,-1.622330666E0,2.746733876E0
1.007938040E0,8.829143643E-1,2.829163074E-1,-1.306175232E0,1.601771878E0
