"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.651068833E0,-1.517527878E0,1.025157968E0,-7.530564719E-1,1.980134786E0
1.661057833E0,-1.433678806E0,6.514530601E-1,-2.764170335E-1,1.598822187E0
1.671045833E0,-1.138326003E0,-1.041894892E-1,-8.443043187E-2,1.146198079E0
1.681033833E0,-9.473641258E-1,-1.088208202E0,7.471104383E-2,1.444741367E0
1.691021833E0,-9.115838438E-1,-1.633996667E0,2.701355159E-1,1.890477032E0
1.701010833E0,6.058826387E-2,-1.464134321E0,3.152324590E-1,1.498910188E0
1.710998833E0,1.113824415E0,-1.139980473E0,-4.910901010E-2,1.594544449E0
1.720986833E0,1.369434278E0,-1.252251837E0,-5.936268747E-1,1.948301253E0
1.730974833E0,1.218401867E0,-1.573623580E0,-8.302264161E-1,2.156402139E0
1.740963833E0,6.801650816E-1,-1.371679170E0,-1.110051207E0,1.891121880E0
1.750951833E0,5.032540637E-1,-9.246200649E-1,-1.685848313E0,1.987528981E0
1.760939833E0,6.961010832E-1,-7.050848915E-1,-1.934825533E0,2.173764308E0
1.770927833E0,5.222598535E-1,-8.755424836E-1,-1.834972193E0,2.099155293E0
1.780916833E0,1.722654051E-1,-1.497200472E0,-1.595832182E0,2.194986327E0
1.790904583E0,-9.109377265E-3,-1.725051117E0,-1.677794358E0,2.406424369E0
1.800892583E0,-2.058857256E-1,-1.740269957E0,-1.336850961E0,2.204109559E0
1.810880583E0,-3.539892662E-1,-1.433842966E0,-7.579634553E-1,1.660036943E0
1.820869583E0,-2.432470948E-1,-9.749044385E-1,-9.152145262E-1,1.359126720E0
1.830857583E0,-1.653943419E-2,-8.832488946E-1,-1.283739240E0,1.558328784E0
1.840845583E0,-3.559258640E-2,-7.777714100E-1,-1.620153091E0,1.797523640E0
1.850833583E0,2.473623651E-1,-6.678740881E-1,-1.702702035E0,1.845653856E0
1.860822583E0,3.355717063E-1,-4.671966237E-1,-1.437191228E0,1.548030905E0
1.870810583E0,7.214651352E-1,-5.066241065E-1,-5.192944381E-1,1.023155237E0
1.880798583E0,1.639393793E0,-1.070304320E0,-7.617694080E-2,1.959328015E0
1.890786583E0,2.174654346E0,-1.715621312E0,-1.024344474E-1,2.771817242E0
1.900775583E0,2.444013936E0,-1.829147927E0,5.324573976E-1,3.098789625E0
1.910763583E0,1.878800436E0,-1.197722239E0,7.024064282E-1,2.336194433E0
1.920751583E0,1.607063368E0,-8.371392868E-2,6.960844186E-1,1.753338019E0
1.930739583E0,1.702785797E0,9.471388619E-1,2.353054065E-1,1.962630920E0
