"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.709334542E0,1.790573261E0,7.946791457E-1,-2.644163543E-1,1.976760875E0
1.719324542E0,1.955610338E0,9.122815628E-1,9.082772434E-2,2.159842383E0
1.729315542E0,2.136387974E0,6.312006439E-1,2.247418267E-1,2.238990111E0
1.739305542E0,1.857375653E0,4.481491725E-1,2.233466810E-1,1.923685457E0
1.749295542E0,1.665733891E0,-1.050342657E-1,4.027819419E-1,1.716955121E0
1.759285542E0,1.519442841E0,-7.635912542E-1,1.967909664E-1,1.711871735E0
1.769275542E0,1.413985384E0,-8.972524644E-1,-1.372838527E-1,1.680256976E0
1.779265542E0,1.724882571E0,-7.945310649E-1,-3.608316779E-2,1.899421357E0
1.789255542E0,1.966039286E0,-7.938159505E-1,2.558531070E-1,2.135629895E0
1.799245542E0,1.923896941E0,-9.842185414E-1,4.342656898E-1,2.204235075E0
1.809235542E0,1.356663082E0,-1.187159317E0,9.722633243E-2,1.805362823E0
1.819226542E0,8.100970839E-1,-1.070332094E0,1.879014444E-1,1.355424299E0
1.829216542E0,5.875229663E-1,-1.224269548E0,9.638012338E-1,1.665212293E0
1.839206542E0,3.245956054E-1,-1.419019982E0,1.062085912E0,1.801945200E0
1.849196542E0,4.275162488E-2,-1.301206627E0,8.205982447E-1,1.538943750E0
1.859186542E0,-5.608897761E-2,-1.666507332E0,6.038530701E-1,1.773423579E0
1.869176542E0,-3.545000204E-1,-1.920061898E0,1.078846371E-1,1.955491512E0
1.879166542E0,-7.112903953E-1,-2.172295286E0,-2.578224492E-1,2.300276777E0
1.889156542E0,-9.896199068E-1,-2.710053185E0,-7.936156833E-1,2.992250270E0
1.899146542E0,-1.708996124E0,-3.231836490E0,-1.390809360E0,3.911494028E0
1.909137542E0,-1.862729364E0,-3.214327880E0,-2.277813263E0,4.357762920E0
1.919127542E0,-1.604675073E0,-2.727909704E0,-1.908766832E0,3.695925359E0
1.929117542E0,-1.624681906E0,-2.871288695E0,-1.695090276E0,3.709072810E0
1.939107542E0,-1.317396398E0,-2.683379064E0,-1.715885314E0,3.446783846E0
1.949097542E0,-1.014072670E0,-2.481560954E0,-1.796172262E0,3.226875105E0
1.959087542E0,-1.312030115E0,-2.407069181E0,-1.717288646E0,3.234885679E0
1.969077542E0,-1.981190445E0,-2.535442462E0,-1.619171197E0,3.602124293E0
1.979067542E0,-2.017297586E0,-2.696631194E0,-1.724801148E0,3.783681851E0
1.989057542E0,-1.723733739E0,-2.812804844E0,-1.816456838E0,3.765985201E0
1.999048542E0,-1.283077919E0,-1.732689042E0,-2.032706169E0,2.963173068E0
2.009038542E0,-4.745103210E-1,-1.528653960E0,-1.371123539E0,2.107586946E0
2.019028542E0,-5.302348709E-1,-1.906043783E0,-9.573330438E-1,2.197871352E0
2.029018542E0,-1.653664507E0,-1.633912613E0,5.288274461E-1,2.384100501E0
2.039008542E0,-2.314477059E0,-1.377296444E0,1.418564923E0,3.044022995E0
2.048998542E0,-2.564164277E0,-4.759604305E-1,1.938094127E0,3.249259241E0
2.058988542E0,-3.149892148E0,2.867924792E-1,2.111127856E0,3.802753121E0
2.068978542E0,-2.787081188E0,1.088788392E0,2.589268128E0,3.956967418E0
2.078968542E0,-2.263908584E0,1.406737760E0,2.651877775E0,3.759873526E0
2.088959542E0,-1.098395952E0,2.177235891E0,4.894773805E0,5.468604977E0
2.098949542E0,-3.309278476E-1,3.462124693E0,6.850310760E0,7.682615319E0
2.108939542E0,-1.415203943E0,3.636526671E0,5.975757333E0,7.137002461E0
2.118929542E0,-2.162127271E0,2.962480116E0,4.441448238E0,5.759995245E0
2.128919542E0,-1.297393658E0,2.161006359E0,4.273890134E0,4.961785532E0
2.138909542E0,-3.669408488E-1,2.270559792E0,3.997015702E0,4.611531403E0
2.148899542E0,5.180340707E-2,3.568261013E0,2.772901690E0,4.519309022E0
2.158889542E0,-4.060248077E-2,4.435218322E0,1.721818630E0,4.757884984E0
2.168879542E0,-2.555408657E-2,4.521782257E0,1.322256165E0,4.711213130E0
2.178870542E0,-3.856601250E-1,4.337742898E0,1.344317125E0,4.557623911E0
2.188860542E0,-5.214868516E-1,4.064646937E0,8.770957234E-1,4.190775605E0
2.198850542E0,2.997276896E-1,2.988287387E0,6.220081631E-1,3.067016849E0
2.208840542E0,6.830723172E-1,2.139950536E0,1.208533521E0,2.550789948E0
2.218830542E0,1.608621651E-1,2.066168030E0,1.295050094E0,2.443784301E0
2.228820542E0,-7.495288467E-1,2.972409273E0,8.856204522E-1,3.190820265E0
2.238810542E0,-8.682173842E-1,3.612877607E0,8.111526525E-1,3.803242650E0
2.248800542E0,-2.939728600E-1,3.376182902E0,6.695740199E-1,3.454469627E0
2.258790542E0,6.854655826E-1,2.298573217E0,7.015290534E-1,2.499088817E0
2.268780542E0,1.370873863E0,1.589049266E0,6.495239174E-1,2.196873696E0
2.278771542E0,1.909685429E0,1.836591141E0,2.224386450E-1,2.658842682E0
2.288761542E0,2.264481611E0,1.993535379E0,-1.282352865E-1,3.019686170E0
2.298751542E0,2.673019552E0,1.459620855E0,2.045940757E-2,3.045643636E0
2.308741542E0,3.542420998E0,1.684910274E-1,4.747693527E-1,3.578063958E0
