"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.580112530E-1,-1.819278002E0,-5.890843391E0,-5.386979103E0,8.187267686E0
7.627526070E-1,-2.428640366E0,-5.452112198E0,-5.507325172E0,8.121234635E0
7.674939610E-1,-2.696835756E0,-5.021294117E0,-5.778778553E0,8.116686471E0
7.722353150E-1,-2.737864256E0,-4.668980598E0,-6.236488819E0,8.257667546E0
7.769766700E-1,-2.614937305E0,-4.427091122E0,-6.796564102E0,8.522342196E0
7.817180240E-1,-2.274362087E0,-4.258393288E0,-7.437492847E0,8.866957548E0
7.864593780E-1,-1.881811619E0,-4.151990891E0,-8.066592216E0,9.265535781E0
7.912006800E-1,-1.337822914E0,-4.032746315E0,-8.665546417E0,9.651140228E0
7.959420340E-1,-9.367040396E-1,-3.914227486E0,-9.118516922E0,9.967243457E0
8.006833880E-1,-7.669826746E-1,-3.841118813E0,-9.455359459E0,1.023456294E1
8.054247430E-1,-8.142421842E-1,-3.801251650E0,-9.491308212E0,1.025658013E1
8.101660970E-1,-9.561514854E-1,-3.771222591E0,-9.139868736E0,9.933455895E0
8.149074510E-1,-1.058415055E0,-3.625746012E0,-8.595575333E0,9.388833360E0
8.196488050E-1,-1.167721152E0,-3.499702215E0,-8.092122078E0,8.893476711E0
8.243901070E-1,-1.267911673E0,-3.391591549E0,-7.514303684E0,8.341178160E0
8.291314610E-1,-1.660796881E0,-3.276516676E0,-6.642670155E0,7.590709755E0
8.338728150E-1,-2.098621368E0,-2.967938185E0,-5.497026920E0,6.590157333E0
8.386141700E-1,-2.132707596E0,-2.313110113E0,-4.447178841E0,5.447597610E0
8.433555240E-1,-1.905247927E0,-1.509237885E0,-3.592203856E0,4.337245347E0
8.480968780E-1,-1.682673454E0,-7.517449856E-1,-2.909558773E0,3.444131637E0
8.528382320E-1,-1.422018766E0,4.636788368E-2,-2.415169239E0,2.803092900E0
8.575795340E-1,-1.210711956E0,7.789385319E-1,-1.698987961E0,2.226910139E0
8.623208880E-1,-1.209169149E0,1.313602209E0,-4.198913574E-1,1.834107289E0
8.670622430E-1,-1.349742174E0,1.729781151E0,1.404405117E0,2.605052878E0
8.718035970E-1,-1.574467421E0,2.101532698E0,3.642017365E0,4.489952987E0
8.765449510E-1,-2.042552471E0,2.549475193E0,6.228571415E0,7.033274218E0
8.812863050E-1,-2.943108082E0,3.026376486E0,9.081161499E0,1.001440632E1
8.860276590E-1,-4.141773224E0,3.568098068E0,1.189148045E1,1.308789198E1
8.907690130E-1,-5.297287941E0,4.172578812E0,1.441510391E1,1.591436126E1
8.955103150E-1,-6.361864567E0,4.993412971E0,1.645914841E1,1.833878568E1
9.002516700E-1,-6.963678360E0,6.179698944E0,1.782463455E1,2.010967658E1
9.049930240E-1,-7.216591358E0,7.553261280E0,1.825360489E1,2.103152487E1
9.097343780E-1,-7.454305649E0,8.895743370E0,1.803654480E1,2.144802721E1
9.144757320E-1,-7.450844288E0,1.033850670E1,1.756414032E1,2.170020338E1
9.192170860E-1,-7.048259258E0,1.184252548E1,1.761067009E1,2.236200057E1
9.239584400E-1,-6.745260715E0,1.315714264E1,1.903493881E1,2.410265214E1
9.286997430E-1,-6.970420837E0,1.394527626E1,2.168431664E1,2.670706058E1
9.334410970E-1,-6.961488247E0,1.444387627E1,2.543838120E1,3.006990386E1
9.381824510E-1,-6.737192154E0,1.451142311E1,2.971517944E1,3.374852661E1
9.429238050E-1,-6.559972763E0,1.400707817E1,3.360680389E1,3.699525307E1
9.476651590E-1,-6.179871082E0,1.317961597E1,3.667662430E1,3.945969911E1
9.524065130E-1,-5.269706726E0,1.227504063E1,3.988416290E1,4.206177459E1
9.571478680E-1,-4.388453007E0,1.182065582E1,4.281781387E1,4.463576603E1
9.618892220E-1,-2.627710581E0,1.176037025E1,4.464476776E1,4.624247463E1
9.666305240E-1,-1.287334681E0,1.148567009E1,4.576374435E1,4.720061594E1
9.713718780E-1,-4.693893194E-1,1.093131828E1,4.618589783E1,4.746420971E1
9.761132320E-1,-5.448157787E-1,1.023966885E1,4.584578323E1,4.697854279E1
