"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.529476750E0,-8.103936839E-1,-1.852348656E0,1.736833549E-1,2.029310073E0
1.539465750E0,-1.737734020E-2,-1.436601244E0,1.046756852E0,1.777589664E0
1.549454750E0,2.373601180E-1,-6.066036369E-1,1.065096644E0,1.248494557E0
1.559444750E0,4.129303694E-3,2.477515339E-1,9.506888527E-1,9.824495754E-1
1.569433750E0,-1.942445040E-1,5.635296477E-1,9.344037724E-1,1.108335239E0
1.579422750E0,-1.128688037E-1,8.831912264E-1,6.152191803E-1,1.082248007E0
1.589411750E0,-4.237026948E-1,1.545951632E0,5.765687925E-1,1.703502860E0
1.599400750E0,-9.377682602E-1,2.204980637E0,1.096642372E0,2.635142010E0
1.609389750E0,-1.938967116E0,2.894263574E0,1.059767784E0,3.641354538E0
1.619378750E0,-2.874149737E0,3.946547214E0,5.368890023E-1,4.911641419E0
1.629368750E0,-3.515156600E0,3.914774906E0,1.133400308E0,5.382042805E0
1.639357750E0,-3.358724871E0,3.138628365E0,1.953555334E0,4.994837256E0
1.649346750E0,-3.222454925E0,1.987513039E0,1.408029702E0,4.039427121E0
1.659335750E0,-3.712627013E0,1.419441859E0,6.846542814E-1,4.033257494E0
1.669324750E0,-4.247654847E0,1.896412542E0,4.867485434E-1,4.677165421E0
1.679313750E0,-4.775752560E0,2.480447352E0,1.895602995E-1,5.384827267E0
1.689303750E0,-4.640989442E0,2.486243404E0,2.520910084E-1,5.271028282E0
1.699292750E0,-4.266346641E0,2.556669901E0,2.234571934E-1,4.978775729E0
1.709281750E0,-4.365314859E0,1.958882148E0,1.062521530E0,4.901239138E0
1.719270750E0,-4.650246754E0,1.079925182E0,1.476042468E0,4.996972548E0
1.729259750E0,-4.777636533E0,6.758828001E-1,4.000711727E-1,4.841764694E0
1.739248750E0,-4.688380541E0,9.498443685E-1,-3.791881344E-1,4.798635229E0
1.749237750E0,-4.661293314E0,1.474661356E0,1.956685933E-1,4.892909939E0
1.759227750E0,-4.797742184E0,1.121816097E0,3.833653852E-1,4.942041121E0
1.769216750E0,-4.520934411E0,3.390785739E-2,2.411508679E-2,4.521125880E0
1.779205750E0,-3.795814766E0,-8.675566489E-1,-2.061821795E-1,3.899150595E0
1.789194750E0,-2.954973460E0,-6.037413883E-1,-2.814358449E-1,3.029121647E0
1.799183750E0,-2.127861418E0,2.474032956E-1,-2.497489062E-1,2.156705153E0
1.809172750E0,-1.547462699E0,3.936920066E-1,-1.874909699E-3,1.596758503E0
1.819161750E0,-1.008785618E0,-2.266241916E-1,2.786785904E-1,1.070826178E0
1.829151750E0,-3.637166941E-1,-1.287042770E0,9.882636452E-1,1.662959398E0
1.839140750E0,-4.484580517E-2,-1.872579730E0,1.019357676E0,2.132523403E0
1.849129750E0,4.548742014E-1,-1.977261116E0,7.009146573E-1,2.146567822E0
1.859115000E0,1.451543219E0,-1.493488513E0,3.010743034E-1,2.104312570E0
1.869104000E0,2.521966676E0,3.597192451E-1,-8.619390826E-1,2.689359186E0
1.879093000E0,3.278903360E0,2.147281483E0,-2.153124751E0,4.471909123E0
1.889083000E0,4.181742108E0,3.034821868E0,-2.174867038E0,5.605992995E0
1.899072000E0,4.681077368E0,3.656178578E0,-2.133502665E0,6.311256669E0
1.909061000E0,5.380885001E0,4.154041801E0,-2.122967152E0,7.121585232E0
1.919050000E0,6.563746322E0,3.813301741E0,-1.104970488E0,7.671049194E0
1.929039000E0,8.306705999E0,2.017948089E0,8.484532106E-1,8.590305692E0
1.939028000E0,1.007827493E1,-7.563157099E-1,2.602441320E0,1.043629915E1
1.949017000E0,1.101707464E1,-3.180327491E0,4.357955554E0,1.226711837E1
1.959007000E0,1.138558020E1,-5.311501940E0,5.377044550E0,1.366587346E1
1.968996000E0,1.072410224E1,-7.024225080E0,6.180757205E0,1.423193123E1
1.978985000E0,8.959911323E0,-8.419271332E0,6.243224180E0,1.378919827E1
1.988974000E0,7.745428260E0,-8.386159719E0,6.663394572E0,1.321817540E1
1.998963000E0,6.808661043E0,-5.041999093E0,6.379606977E0,1.060561197E1
2.008952000E0,5.743939791E0,-9.688488427E-1,5.446089642E0,7.974421909E0
2.018942000E0,4.840675950E0,5.549703473E-1,4.667792202E0,6.747475067E0
2.028931000E0,3.944749780E0,6.979827172E-1,3.181434661E0,5.115638494E0
2.038920000E0,3.040818188E0,9.667415062E-1,2.641780218E0,4.142483206E0
2.048909000E0,2.028766900E0,1.358187451E0,2.371007355E0,3.403269629E0
2.058898000E0,9.864153403E-1,1.727251424E0,1.881957933E0,2.738280184E0
2.068887000E0,3.160361588E-2,1.741228901E0,2.063307280E0,2.700021075E0
2.078876000E0,-4.867538059E-1,1.435635284E0,1.579168933E0,2.189007185E0
2.088866000E0,-2.250347722E-1,6.091718437E-1,3.351922220E0,3.414251536E0
2.098855000E0,8.263039577E-1,-1.061096856E0,4.046083782E0,4.263742339E0
2.108844000E0,-8.287188578E-1,1.543651045E0,-3.347314614E-1,1.783726057E0
2.118833000E0,-3.139043224E0,1.660772383E0,4.480354442E0,5.717108814E0
2.128822000E0,-4.458107248E0,2.234116874E0,1.815023393E0,5.306628719E0
2.138811000E0,-5.547507259E0,3.271411031E0,2.074749988E-1,6.443602470E0
2.148800000E0,-5.173491279E0,1.205277719E0,1.151512059E0,5.435410418E0
2.158790000E0,-4.492739137E0,-1.114731684E0,1.332713179E0,4.816996585E0
2.168779000E0,-4.643321897E0,-2.426963601E0,1.852766001E0,5.557277428E0
2.178768000E0,-4.913189026E0,-3.925814449E0,2.298861485E0,6.695984589E0
2.188757000E0,-5.231583366E0,-4.461603591E0,2.692486395E0,7.384094671E0
2.198746000E0,-5.225370700E0,-5.505986180E0,3.544072836E0,8.377400255E0
2.208735000E0,-4.287943332E0,-6.163033710E0,3.794817815E0,8.412495752E0
2.218725000E0,-3.897273898E0,-5.264357010E0,3.839937855E0,7.592583308E0
2.228714000E0,-4.116897656E0,-4.258794085E0,4.235555204E0,7.281902310E0
2.238703000E0,-4.457772202E0,-3.233656436E0,4.124190888E0,6.880204753E0
2.248692000E0,-4.816811709E0,-1.431917917E0,3.850229539E0,6.330586976E0
2.258681000E0,-5.143852912E0,6.301689027E-1,2.803816504E0,5.892174693E0
2.268670000E0,-5.300987477E0,3.782338103E0,6.846615905E-1,6.547924194E0
2.278659000E0,-4.469446753E0,7.447122613E0,-5.873697692E-1,8.705204922E0
2.288648000E0,-3.897773834E0,7.185230502E0,1.595389402E-1,8.175917741E0
2.298638000E0,-3.884275537E0,5.758625073E0,9.190291035E-1,7.006709190E0
2.308627000E0,-3.602350280E0,4.068722154E0,8.067917991E-1,5.493845695E0
2.318616000E0,-2.593310893E0,2.937936428E0,3.494097269E-1,3.934313028E0
2.328605000E0,-3.400859322E0,2.377870525E0,7.484938896E-1,4.216675878E0
2.338594000E0,-3.905463508E0,2.384505945E0,4.840635020E-1,4.601394494E0
2.348583000E0,-2.517515776E0,1.649990409E0,1.270529795E0,3.267200635E0
2.358573000E0,-5.982292181E-1,8.369774652E-1,2.322412900E0,2.540080935E0
2.368562000E0,1.056290737E0,3.114794236E-1,2.004873422E0,2.287419286E0
2.378551000E0,1.533811204E0,4.445535734E-1,2.410576633E0,2.891553976E0
2.388540000E0,1.569402621E0,6.401078537E-1,2.274262249E0,2.836376461E0
2.398529000E0,1.104431448E0,-4.359558275E-1,2.032379894E0,2.353804228E0
2.408518000E0,1.086823143E0,-7.788725138E-1,7.193349946E-1,1.518311487E0
2.418507000E0,1.159038595E0,-8.642135033E-1,-7.591972178E-1,1.632977605E0
2.428497000E0,1.019904683E0,-7.556573135E-1,-1.250818831E0,1.782069383E0
2.438486000E0,8.082372308E-2,4.163194156E-1,-4.673454353E-1,6.310832638E-1
2.448475000E0,-1.570337006E0,1.581472444E0,9.676943099E-1,2.429700739E0
2.458464000E0,-1.969122376E0,3.460987995E0,1.398810689E0,4.220491935E0
2.468453000E0,-2.031061932E0,5.062096558E0,1.613269310E0,5.687940928E0
2.478442000E0,-1.571069078E0,6.039480289E0,1.281063846E0,6.370612591E0
2.488431000E0,-3.116501623E-1,5.239081836E0,-1.095981637E-1,5.249487219E0
2.498421000E0,2.478068705E0,3.200691589E0,-1.050121632E0,4.181866400E0
2.508410000E0,4.122508060E0,3.644552559E0,-1.414551686E0,5.681442821E0
2.518399000E0,5.545664216E0,3.426642035E0,-3.635737005E0,7.464238126E0
2.528388000E0,6.461441098E0,1.847154720E0,-2.946539729E0,7.337867402E0
2.538377000E0,7.231383744E0,2.354937453E0,-4.218629268E0,8.696865767E0
2.548366000E0,8.579456974E0,-8.811216044E-1,-3.709472148E0,9.388484482E0
2.558355000E0,7.155588627E0,-7.414083506E0,3.739476551E0,1.096151302E1
2.568345000E0,2.153712689E0,-9.149626574E0,4.492853158E0,1.041824718E1
2.578334000E0,1.868081467E0,-8.834364586E0,2.917778152E0,9.489423342E0
2.588323000E0,1.552525510E0,-8.058262483E0,3.269865027E0,8.833908931E0
2.598312000E0,9.958642215E-1,-6.667213973E0,3.181679367E0,7.454298847E0
2.608301000E0,2.919596636E0,-2.676326153E0,3.178853115E0,5.078570008E0
2.618290000E0,8.114404817E-1,7.848627523E0,-2.720233480E0,8.346200323E0
2.628279000E0,-3.548661146E0,1.623819851E1,-7.797778966E0,1.835966894E1
2.638268000E0,-4.390265221E0,1.499025300E1,-6.341803558E0,1.685824979E1
2.648258000E0,-2.201659711E0,1.088594849E1,-3.689377607E0,1.170310588E1
2.658247000E0,3.757412007E-1,7.865492063E0,-9.271716437E-1,7.928858310E0
2.668236000E0,1.731515506E0,3.933389225E0,-9.501053005E-2,4.298688607E0
2.678225000E0,2.662946261E0,4.087028325E-2,1.529172316E0,3.071045611E0
2.688214000E0,2.386375592E0,-1.168505822E0,2.349128536E0,3.546632093E0
2.698203000E0,2.817779070E0,-3.983879932E0,2.856673579E0,5.654357801E0
2.708192000E0,2.993837856E0,-5.466007597E0,3.431656022E0,7.114532115E0
2.718182000E0,2.796106658E0,-5.909658653E0,4.434037477E0,7.899554809E0
2.728171000E0,2.332047358E0,-5.931285165E0,5.242904745E0,8.252674642E0
2.738160000E0,1.543380758E0,-5.581088403E0,5.453141969E0,7.954076267E0
2.748149000E0,-1.477740207E0,-4.113161870E0,4.643095610E0,6.376531465E0
2.758138000E0,-5.368916920E0,-2.683566760E0,3.846889025E0,7.129190320E0
2.768127000E0,-6.011075685E0,-4.081891546E0,3.866435097E0,8.230685867E0
2.778116000E0,-2.800858690E0,-7.133877330E0,3.997651294E0,8.643970791E0
2.788106000E0,-1.956961922E0,-6.738612569E0,3.573334057E0,7.874472402E0
2.798095000E0,-2.311448202E0,-4.347197261E0,2.886136822E0,5.707074782E0
