"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.645928750E0,5.422760421E0,5.463492125E-1,1.068213677E1,1.199220055E1
1.655918750E0,5.288570330E0,2.005302608E-3,9.399044820E0,1.078475886E1
1.665908750E0,4.995212597E0,-5.210798854E-1,7.805877945E0,9.281993516E0
1.675897750E0,4.294103666E0,-9.462584174E-1,5.781916872E0,7.263972329E0
1.685887750E0,3.365416717E0,-1.393170465E0,3.925731711E0,5.355214570E0
1.695877750E0,1.951522257E0,-1.711328286E0,2.167733581E0,3.381738089E0
1.705867750E0,4.027231774E-1,-1.899789602E0,3.633956820E-1,1.975713266E0
1.715856750E0,-1.405589951E0,-2.081640347E0,-1.425695602E0,2.888168554E0
1.725846750E0,-3.694500937E0,-2.069158004E0,-3.225754509E0,5.323179893E0
1.735836750E0,-5.667161756E0,-2.079619988E0,-4.616876110E0,7.599808332E0
1.745825750E0,-7.359840056E0,-2.156401677E0,-6.059225167E0,9.774022890E0
1.755815750E0,-9.339316682E0,-1.772417218E0,-7.533540952E0,1.212924310E1
1.765805750E0,-1.080821210E1,-1.716985175E0,-8.508299283E0,1.386205770E1
1.775794750E0,-1.161985007E1,-1.509771254E0,-9.073620957E0,1.481995014E1
1.785784750E0,-1.152295352E1,-1.559320267E0,-9.531095999E0,1.503501674E1
1.795774750E0,-1.078325384E1,-1.682408250E0,-9.958231595E0,1.477414760E1
1.805763750E0,-1.008238085E1,-1.645199786E0,-1.037961704E1,1.456356878E1
1.815753750E0,-9.276111204E0,-1.743291798E0,-1.093666724E1,1.444631426E1
1.825743750E0,-8.263441281E0,-1.444807080E0,-1.145943639E1,1.420178199E1
1.835733750E0,-6.963623368E0,-1.258078295E0,-1.183807751E1,1.379184145E1
1.845722750E0,-5.709967468E0,-8.968507607E-1,-1.191397437E1,1.324201099E1
1.855712750E0,-4.913934546E0,-7.912247568E-1,-1.167936888E1,1.269568615E1
1.865702750E0,-4.782909552E0,-7.584348871E-1,-1.100627249E1,1.202453664E1
1.875691750E0,-4.650546132E0,-8.508762968E-1,-9.981835635E0,1.104484551E1
1.885681750E0,-4.126478612E0,-1.161753750E0,-8.820162284E0,9.806771142E0
1.895671750E0,-3.684286144E0,-1.399968584E0,-7.892340138E0,8.821729381E0
1.905660750E0,-3.519366888E0,-1.523590856E0,-7.362051473E0,8.301028507E0
1.915650750E0,-3.590312033E0,-1.584347812E0,-7.183137199E0,8.185228066E0
1.925640667E0,-3.593080397E0,-1.544208139E0,-7.371726860E0,8.344888401E0
1.935630667E0,-3.269967938E0,-1.593663304E0,-7.738982874E0,8.551275283E0
1.945619667E0,-2.697816132E0,-1.576423227E0,-8.202465931E0,8.777458028E0
1.955609667E0,-2.479631081E0,-1.527105033E0,-8.648580419E0,9.125708922E0
1.965599667E0,-2.816424855E0,-1.654003792E0,-8.937744529E0,9.515842305E0
1.975588667E0,-3.346507114E0,-1.683005251E0,-9.176287538E0,9.911400987E0
1.985578667E0,-3.492426719E0,-1.705022795E0,-9.498538118E0,1.026286381E1
1.995568667E0,-3.295671421E0,-1.699881777E0,-9.656740385E0,1.034425846E1
2.005557667E0,-3.147847962E0,-1.556468142E0,-9.625975844E0,1.024650920E1
